Obj value,400
# of rows,16
# of columns,25
Variable,Value
col_10,1.0
col_11,1.0
col_14,1.0
col_15,1.0
col_17,1.0
col_18,1.0
col_19,1.0
col_20,1.0
col_21,1.0
col_22,1.0
col_24,1.0
col_26,1.0
col_3,1.0
col_30,1.0
col_32,1.0
col_33,1.0
col_35,1.0
col_4,1.0
col_41,1.0
col_43,1.0
col_46,1.0
col_47,1.0
col_48,1.0
col_49,1.0
col_8,1.0
row_14,1.0
row_16,1.0
row_17,1.0
row_18,1.0
row_25,1.0
row_29,1.0
row_3,1.0
row_30,1.0
row_34,1.0
row_35,1.0
row_37,1.0
row_39,1.0
row_41,1.0
row_42,1.0
row_47,1.0
row_6,1.0
